mr,eps,pe_psia,isp_amb_s,isp_vac_s,mode,cstar_m_s,t_chamber_k,chamber_mw,chamber_gamma,cf_cea,cf_amb,cf_mode,case,ox,fuel,pc_psia,pamb_psia,chemistry
1.0,2.44592421324023,14.700001243286081,138.18961866885925,164.03680431247594,Pexit = 14.704,1057.460637200774,955.007578705687,17.512130683227717,1.1427562877398993,1.281537230862654,1.2815372327237866,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.05,2.442858890670497,14.699998449296988,138.9710323651668,164.94154484307074,Pexit = 14.704,1063.839430273022,960.5758156114734,17.392325089918835,1.143911006383956,1.2810563247347557,1.2810563126268288,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.1,2.4390946738378534,14.699996574839165,139.73457956432358,165.81393720592172,Pexit = 14.704,1069.9467816209803,966.0464766431217,17.280744878808658,1.1450944549061233,1.2807422696303978,1.2807422482608324,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.1500000000000001,2.434685921195015,14.699998725583049,140.4822863200359,166.65710391769207,Pexit = 14.704,1075.8077386365119,971.4535083355564,17.176851872427914,1.146314462471646,1.2805806242304938,1.2805806135477322,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.2000000000000002,2.4322588837032137,14.699998391839914,141.21194577121764,167.4976971803432,Pexit = 14.704,1081.4452626076147,976.8304924523566,17.080184009958646,1.1475806670992044,1.280521630885852,1.2805216185620039,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.2500000000000002,2.430601783925017,14.699997518764532,141.91538939805451,168.31525423670752,Pexit = 14.704,1086.880596327334,982.2116601051039,16.990351656041803,1.148904954646277,1.2804649157513293,1.2804648990840282,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.3000000000000003,2.4288577218914087,14.699996973703445,142.59470729727374,169.10313054549397,Pexit = 14.704,1092.1335916320063,987.632995197688,16.907035818646033,1.1503020848934995,1.2804059025306362,1.2804058831534622,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.3500000000000003,2.427016994198791,14.699999352788412,143.2523753448515,169.86414646379106,Pexit = 14.704,1097.2230100131726,993.1335108448644,16.829988582193884,1.151790573622938,1.2803448177587209,1.2803448102346735,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.4000000000000004,2.4250669726322465,14.699999162825787,143.89078130028082,170.60098003931597,Pexit = 14.704,1102.1668053104536,998.7568057095295,16.759036235561265,1.1533939345501159,1.280282080158199,1.2802820716936467,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.4500000000000004,2.422991660264034,14.699996421519268,144.5122512994496,171.31619426637502,Pexit = 14.704,1106.9823853396579,1004.5530657216466,16.69408543415242,1.155145263836512,1.2802181621590667,1.2802181400470902,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.5000000000000004,2.420770988044827,14.699999295237035,145.1190912714194,172.0122778471384,Pexit = 14.704,1111.686939510449,1010.5816956181567,16.635134160543164,1.157082593913384,1.280153563685348,1.2801535558931856,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.5500000000000005,2.4183798623684796,14.699998188235286,145.71367550551474,172.69172715666468,Pexit = 14.704,1116.297644713099,1016.914759542921,16.582290296101757,1.159257763739851,1.2800894823580784,1.280089469060035,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.6000000000000005,2.4157870775169816,14.70000008028361,146.29846261725174,173.3570576276781,Pexit = 14.704,1120.832029771745,1023.641866906442,16.535796744015087,1.1617413197893995,1.280027354168639,1.2800273503072515,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.6500000000000006,2.4129534960213457,14.700003773810005,146.87610501959165,174.01089906277682,Pexit = 14.704,1125.3082997595454,1030.8768704563406,16.49606912725619,1.1646288593777316,1.279969556293683,1.2799695708560923,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.7000000000000006,2.409829832685502,14.699997920485288,147.44954774495557,174.656076882414,Pexit = 14.704,1129.7457295169688,1038.76706388901,16.463749311510096,1.1680502629653364,1.2799198118291408,1.2799197973140408,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
1.7500000000000007,2.4063535923825916,14.699995771430528,148.0221053927595,175.29566392935754,Pexit = 14.704,1134.165173893439,1047.505350698837,16.439777720655226,1.1721797826001032,1.2798830816607072,1.2798830563096895,Pexit = 14.704,Peroxide70_Ethanol,Peroxide70,C2H5OH,150.0,14.7,equilibrium
