mr,eps,pe_psia,isp_amb_s,isp_vac_s,mode,cstar_m_s,t_chamber_k,chamber_mw,chamber_gamma,cf_cea,cf_amb,cf_mode,case,ox,fuel,pc_psia,pamb_psia,chemistry
1.0,2.451760153307359,14.700000663932382,147.7266025099992,175.41974257593105,Pexit = 14.704,1130.2855207868622,1022.3290455088254,16.35081555712072,1.150152739443031,1.2817123416195195,1.2817123403849635,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.05,2.4434110071104396,14.699999432454582,148.75876531918587,176.55931450820685,Pexit = 14.704,1138.546555693689,1030.8520920929104,16.22684430533092,1.1525899206361312,1.2813028551254444,1.281302847909317,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.1,2.43593852326016,14.699995234084467,149.78598685690824,177.69658073135363,Pexit = 14.704,1146.5597669489046,1039.7647019402846,16.115086876775596,1.1553240523244992,1.2811338802101562,1.2811338523473186,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.1500000000000001,2.4322259004434983,14.69999849633926,150.79344421529856,178.85140368784215,Pexit = 14.704,1154.372890438389,1049.2561337491543,16.015662296737922,1.1584797557208684,1.2810213439923284,1.2810213322052264,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.2000000000000002,2.4281095781891366,14.699995686432704,151.7816268011624,179.9780506244673,Pexit = 14.704,1162.036292842592,1059.5838042638102,15.929162688626427,1.1622471157529688,1.2809127245296859,1.2809126989144461,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.2500000000000002,2.4234642277529375,14.70000134195045,152.75858344483905,181.08437128216235,Pexit = 14.704,1169.605303239935,1071.1147486390687,15.85686896448583,1.1669247568342451,1.280814728429394,1.2808147307151734,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.3000000000000003,2.4181128924787654,14.699998401602873,153.73415216166765,182.17953851673215,Pexit = 14.704,1177.1429577054419,1084.394116758065,15.801119595343092,1.1729888712169008,1.2807405868192396,1.2807405745938454,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.3500000000000003,2.411801214259636,14.700001213019922,154.72092246211855,183.27478139045073,Pexit = 14.704,1184.7241584457608,1100.2518315247764,15.765896563706843,1.1811741245081178,1.2807130095482038,1.2807130111907372,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.4000000000000004,2.404152502266493,14.699994916338584,155.7356939806585,184.3845287086111,Pexit = 14.704,1192.4464740089072,1119.9246810280445,15.757508467649718,1.1924099343308594,1.2807645515026436,1.2807645221614752,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
1.4500000000000004,2.3945850593017757,14.699999800320228,156.80035016448062,185.52708658746167,Pexit = 14.704,1200.4662799784257,1144.992495689998,15.784261330166593,1.2069770251159053,1.2809054825112012,1.2809054772641812,Pexit = 14.704,Peroxide85_Ethanol,Peroxide85,C2H5OH,150.0,14.7,equilibrium
