mr,eps,pe_psia,isp_amb_s,isp_vac_s,mode,cstar_m_s,t_chamber_k,chamber_mw,chamber_gamma,cf_cea,cf_amb,cf_mode,case,ox,fuel,pc_psia,pamb_psia,chemistry
1.0,2.4583574995995527,14.700003698069446,140.771917018863,167.23570186231686,Pexit = 14.704,1077.211205056151,973.129860158915,16.916779215524432,1.1291505047547403,1.2815488876208345,1.281548901579334,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.05,2.4592957454435376,14.699997224603496,141.382716240854,167.96999073435646,Pexit = 14.704,1081.824979993555,976.266338333156,17.07191615624043,1.1291635086391398,1.281620194688348,1.2816201764609194,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.1,2.4602480199668983,14.699999577507501,141.9605481349111,168.6640718539862,Pexit = 14.704,1086.134545081437,979.6512474811092,17.148155885661115,1.141425983155208,1.281752174954496,1.2817521684173407,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.1500000000000001,2.4623696297231246,14.699996232992412,142.52747934731076,169.33525503489838,Pexit = 14.704,1089.4353905768771,984.017054511463,17.043469962966668,1.1426341705263683,1.282971925866726,1.2829719027160422,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.2000000000000002,2.461543022693508,14.699999540492998,143.09102683660478,169.9901891993254,Pexit = 14.704,1093.5163226630802,988.3509223827203,16.94574826842528,1.1438524731633815,1.2832378254125,1.2832378186752875,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.2500000000000002,2.457679224923026,14.700001280531886,143.65156493754304,170.63024369242055,Pexit = 14.704,1098.4730919469748,992.6741612463651,16.85453243886569,1.1450885769219512,1.282451524323409,1.282451526195052,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.3000000000000003,2.4532381385623006,14.70000055340062,144.2095089725079,171.25670932542872,Pexit = 14.704,1103.2566524247945,997.0083452694485,16.769426026880456,1.1463511231386236,1.2818504612148474,1.2818504595066684,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.3500000000000003,2.4482605381325966,14.699995409790581,144.76532503095098,171.87082209455394,Pexit = 14.704,1107.8824627596173,1001.3758628511149,16.690090096321054,1.147650743917893,1.281418209764752,1.2814181828022997,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.4000000000000004,2.442779667376677,14.699996526403423,145.31951371099694,172.47375669038402,Pexit = 14.704,1112.3650825851892,1005.8005535753307,16.61623983048317,1.1490000377838148,1.2811400722029227,1.281140050794435,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
1.4500000000000004,2.437226779386668,14.699997293051632,145.8725813814985,173.0711233562784,Pexit = 14.704,1116.7182833828413,1010.308367398272,16.547643902556704,1.150411314105698,1.2810027671342366,1.2810027493749263,Pexit = 14.704,Peroxide70_IPA,Peroxide70,Isopropanol,150.0,14.7,equilibrium
