mr,eps,pe_psia,isp_amb_s,isp_vac_s,mode,cstar_m_s,t_chamber_k,chamber_mw,chamber_gamma,cf_cea,cf_amb,cf_mode,case,ox,fuel,pc_psia,pamb_psia,chemistry
0.8,2.1690512697679667,14.699245159573726,187.52022005758536,218.96908957579487,Pexit = 14.7032,1450.8722208157315,1830.650005761123,16.58394055465451,1.2598082386251037,1.2674777294067225,1.2674737060542414,Pexit = 14.7032,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
0.8500000000000001,2.1745012058478603,14.699522666225608,193.40170183026527,225.91970709775657,Pexit = 14.7035,1496.4361417894916,1992.0091858058147,17.042718538052267,1.2506474011035513,1.267427142248284,1.2674245722510673,Pexit = 14.7035,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
0.9000000000000001,2.1837440981849405,14.699629800390522,198.62042191625363,232.15482287029258,Pexit = 14.7036,1536.6775724547133,2145.8877334045433,17.49879945005928,1.2407171923547766,1.2675405225074938,1.2675385233164695,Pexit = 14.7036,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
0.9500000000000002,2.1948288877344897,14.699702095255066,203.24727494877624,237.73244132570727,Pexit = 14.7037,1572.26447759783,2291.476990887652,17.949905118074405,1.2298356308707115,1.267709372220733,1.2677077611407954,Pexit = 14.7037,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.0000000000000002,2.207432310089577,14.699769919440472,207.3427054006004,242.71897813165165,Pexit = 14.7038,1603.6833597016562,2427.7097732529946,18.393141923283522,1.2180390842771707,1.267916299152385,1.2679150537691137,Pexit = 14.7038,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.0500000000000003,2.2216455900991687,14.699817915059281,210.95364206683217,247.1696708250694,Pexit = 14.7038,1631.2479987141762,2553.4595999920966,18.825327594588426,1.2056328561976348,1.2681989632435204,1.2681979769424858,Pexit = 14.7038,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.1000000000000003,2.237760130465688,14.699865502229075,214.1156583204846,251.12857551414163,Pexit = 14.7039,1655.1361649734254,2667.7588035110966,19.243404581062805,1.1930917994771806,1.2686299795447995,1.2686292500838146,Pexit = 14.7039,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.1500000000000004,2.2561062680346198,14.699888011549604,216.85561407946398,254.62988049114134,Pexit = 14.7039,1675.4459857813854,2769.9365115354326,19.644738067637515,1.1809084817490694,1.269288855080872,1.26928824706783,Pexit = 14.7039,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.2000000000000004,2.2769234405307546,14.699882975418637,219.19373648929775,257.69890748702136,Pexit = 14.7039,1692.250194717431,2859.6687857238544,20.02724529436757,1.1695046997417373,1.2702342084697544,1.2702335733720513,Pexit = 14.7039,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.2500000000000004,2.30026194218645,14.699830923654153,221.14560715801437,260.3531159830673,Pexit = 14.7038,1705.6342144970843,2936.99486236572,20.389446422511213,1.1592139213715402,1.271489418959774,1.271488503835277,Pexit = 14.7038,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.3000000000000005,2.3259035715483605,14.699714635508903,222.72414077393057,262.6031939885357,Pexit = 14.7037,1715.7226233863387,3002.343307355435,20.730549063779627,1.1502772225453575,1.2730362171283935,1.2730346788179878,Pexit = 14.7037,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.3500000000000005,2.353273180274103,14.699505218049755,223.942072111111,264.4547056398117,Pexit = 14.7035,1722.7096030237756,3056.5416042839506,21.05054991268416,1.1428163957046584,1.2748072983377239,1.274804646860409,Pexit = 14.7035,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.4000000000000006,2.3813598185200298,14.699149925286429,224.8149640848141,265.91052640922123,Pexit = 14.7031,1726.8867231375816,3100.7535255520015,21.350237119705078,1.1368108025913684,1.2766825466603886,1.2766780303199,Pexit = 14.7031,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.4500000000000006,2.4087253770442705,14.700002881426023,225.36170141036985,266.97172143788237,Pexit = 14.704,1728.640091371367,3136.337000234589,21.631026111509772,1.1321155059186936,1.2784847382525952,1.2784847492629603,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.5000000000000007,2.4337149916000755,14.699999381715209,225.61628357213496,267.652322125147,Pexit = 14.704,1728.4069691780808,3164.6771589560917,21.894687745402713,1.1285156971146728,1.2801016429205025,1.2801016355678203,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.5500000000000007,2.4549231175527395,14.700000462945304,225.61660995542724,267.9750445390327,Pexit = 14.704,1726.6167536622045,3187.0560721049565,22.143083243292203,1.1257838755955392,1.2814307444683595,1.281430742636258,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.6000000000000008,2.471696865473136,14.699998272088324,225.4086658644626,267.9831757808696,Pexit = 14.704,1723.6472668369825,3204.583621535679,22.377979375651883,1.123716557440836,1.2824553037750648,1.282455290929626,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.6500000000000008,2.484253519113949,14.69999534030043,225.03898687563907,267.7344355125992,Pexit = 14.704,1719.806603511737,3218.180295395214,22.600953135404946,1.1221487929425056,1.2832113174463629,1.2832112898977592,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.7000000000000008,2.493340490513421,14.700003447213748,224.5489946635443,267.2891833986738,Pexit = 14.704,1715.334372596762,3228.58999101481,22.813363550532376,1.1209540189809433,1.2837555695935452,1.2837555816353858,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.7500000000000009,2.499812101606236,14.70000018582295,223.97227170185926,266.7004304164262,Pexit = 14.704,1710.4120852344524,3236.406063688628,23.016359744399942,1.1200381970731215,1.28414338797297,1.2841433841917378,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.800000000000001,2.5043956604476443,14.699996523181083,223.3343666722442,266.00980602911557,Pexit = 14.704,1705.1751812437203,3242.0993387983694,23.210905754745554,1.1193324724278724,1.2844185877841956,1.2844185662966776,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.850000000000001,2.5076345206844857,14.699995369089743,222.6541854162246,265.24822053933565,Pexit = 14.704,1699.7243235052094,3246.043468819638,23.39780955563034,1.1187866681328738,1.2846132680729974,1.284613241062078,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.900000000000001,2.509911836035992,14.699997962649402,221.9455452106194,264.4380518612608,Pexit = 14.704,1694.1342747074955,3248.536007960652,23.57775059780712,1.1183641578202583,1.2847500066442243,1.284749992158353,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
1.950000000000001,2.5114921104078536,14.700000212413489,221.21853502807582,263.5953997772994,Pexit = 14.704,1688.4606686769284,3249.8151893825393,23.751303669186928,1.118038056487592,1.2848445444560816,1.2848445407962643,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.000000000000001,2.512557491001724,14.700003330989691,220.4805273004909,262.7318564786383,Pexit = 14.704,1682.7450144418628,3250.072987772893,23.918958643173422,1.1177884728273595,1.2849077325026896,1.2849077438251748,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.050000000000001,2.5132342900719995,14.700001679374033,219.73695372624417,261.8558369518227,Pexit = 14.704,1677.0183525954506,3249.4651839230155,24.081136439493708,1.117600553866357,1.2849472614010058,1.284947264779506,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.1000000000000014,2.5136110661864204,14.699999842721944,218.99180587625722,260.97346201288036,Pexit = 14.704,1671.3039202150558,3248.119092574589,24.238201773735767,1.117463099357652,1.2849684220469952,1.2849684166009323,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.1500000000000012,2.5137508613356583,14.69999816366573,218.2480433219739,260.0892287038093,Pexit = 14.704,1665.6190981391496,3246.139500836101,24.390473295006192,1.1173675786227981,1.284975039532438,1.2849750260209796,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.200000000000001,2.5136989976442803,14.699999281947486,217.50785388526813,259.206442617258,Pexit = 14.704,1659.9768416441525,3243.6132471733285,24.538231644941643,1.1173074296650916,1.2849698478848808,1.2849698397448972,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.2500000000000013,2.513488566590086,14.699995748650364,216.77287222951423,258.3275586935115,Pexit = 14.704,1654.386738958237,3240.612769923286,24.681725880402837,1.1172775561250188,1.2849550052044454,1.2849549800850528,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.3000000000000016,2.513143997808706,14.699999286559066,216.04426279872806,257.4543462204466,Pexit = 14.704,1648.8558005286438,3237.198873636078,24.821178613835006,1.1172739633462678,1.28493182061428,1.2849318124973608,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.3500000000000014,2.5126834615757376,14.700003094792015,215.32290001522784,256.5881267531808,Pexit = 14.704,1643.3890879753524,3233.422899611622,24.956790149276816,1.1172934928015534,1.2849015058828348,1.284901516083989,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.4000000000000012,2.5121207980307845,14.699997650814586,214.60941346329912,255.72986012452745,Pexit = 14.704,1637.9900104108015,3229.328440204793,25.08874183409849,1.117333626371463,1.2848651341771435,1.284865118190018,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.4500000000000015,2.511466339544069,14.700002101774581,213.90418267091232,254.88016874343012,Pexit = 14.704,1632.660915187362,3224.9527026994247,25.217198773323677,1.1173923416770641,1.2848229897632089,1.2848229952066144,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
2.5000000000000018,2.5107280226979904,14.699999501553952,213.2075108880341,254.03953249480693,Pexit = 14.704,1627.4031681620825,3220.3276000128094,25.34231208237676,1.1174680023888472,1.2847758524742012,1.2847758453980955,Pexit = 14.704,GOX_Ethanol,GOX,C2H5OH,150.0,14.7,equilibrium
